Employee_ID,Employee_Name,Gender,Date_of_Birth,Location,Department,Cost_Center,Job_Title,Grade,Employment_Type,Work_Mode,Hire_Date,Exit_Date,Employment_Status,Manager_ID,FTE,Education,Prior_Experience_Years,Recruitment_Source,Critical_Role
E02303,Employee 2303,Female,1995-02-05,Gurugram,Sales,CC200,Account Manager,G3,Permanent,Remote,2023-04-23,,Active,E00800,1.0,Bachelor's,3,Campus,No
E02304,Employee 2304,Male,1979-11-04,Chennai,Finance,CC400,Finance Manager,G5,Permanent,Hybrid,2018-01-25,,Active,,1.0,MBA,17,Job Portal,No
E02305,Employee 2305,Male,1990-03-12,Gurugram,Supply Chain,CC800,Planner,G2,Permanent,Onsite,2024-09-29,,Active,E02851,1.0,PhD,0,Agency,No
E02306,Employee 2306,Male,2001-03-27,Bengaluru,Technology,CC100,Software Engineer,G1,Permanent,Hybrid,2023-12-16,,Active,E00049,1.0,Bachelor's,8,Campus,No
E02307,Employee 2307,Female,1994-09-29,Gurugram,Human Resources,CC500,L&D Specialist,G2,Permanent,Hybrid,2018-09-14,,Active,E02401,1.0,MBA,3,Internal Mobility,Yes
E02308,Employee 2308,Female,1977-11-29,Hyderabad,Human Resources,CC500,HR Business Partner,G4,Permanent,Hybrid,2018-06-01,,Active,,1.0,B.Tech,1,Job Portal,No
E02309,Employee 2309,Female,1993-10-03,Noida,Technology,CC100,Tech Lead,G3,Permanent,Hybrid,2023-07-02,,Active,E01886,1.0,M.Tech,14,Referral,Yes
E02310,Employee 2310,Female,1986-03-07,Bengaluru,Technology,CC100,Senior Software Engineer,G2,Permanent,Remote,2025-09-28,,Active,E04661,1.0,B.Tech,17,Job Portal,No
E02311,Employee 2311,Female,1996-10-01,Noida,Operations,CC300,Operations Analyst,G4,Intern,Remote,2020-10-10,,Active,,0.5,Bachelor's,9,Campus,No
E02312,Employee 2312,Male,1983-05-15,Bengaluru,Sales,CC200,Account Manager,G3,Permanent,Remote,2019-07-14,,Active,E00833,1.0,PhD,14,Internal Mobility,No
E02313,Employee 2313,Female,2001-10-10,Pune,Sales,CC200,Key Account Manager,G3,Permanent,Hybrid,2026-07-30,,Active,E01886,1.0,M.Tech,9,Company Website,No
E02314,Employee 2314,Male,1983-02-19,Pune,Marketing,CC600,Brand Manager,G2,Permanent,Hybrid,2024-10-31,,Active,E02108,1.0,Master's,3,Referral,No
E02315,Employee 2315,Male,1982-04-08,Bengaluru,Supply Chain,CC800,Planner,G2,Permanent,Onsite,2019-11-15,,Active,E00905,1.0,Master's,14,Internal Mobility,No
E02316,Employee 2316,Female,1982-10-18,Bengaluru,Technology,CC100,Data Scientist,G4,Permanent,Hybrid,2019-04-18,,Active,,1.0,MBA,2,Job Portal,No
E02317,Employee 2317,Female,1980-12-15,Mumbai,Finance,CC400,Senior Finance Analyst,G6,Contract,Hybrid,2020-11-11,,Active,,1.0,PhD,8,Campus,No
E02318,Employee 2318,Female,1993-11-02,Bengaluru,Technology,CC100,Data Scientist,G5,Permanent,Hybrid,2023-10-29,,Active,,1.0,M.Tech,2,Agency,No
E02319,Employee 2319,Male,1988-02-25,Hyderabad,Sales,CC200,Account Manager,G4,Permanent,Onsite,2020-07-18,,Active,,1.0,M.Tech,17,Internal Mobility,No
E02320,Employee 2320,Female,1988-03-08,Bengaluru,Technology,CC100,Software Engineer,G3,Permanent,Hybrid,2019-03-26,2024-04-20,Exited,E03528,1.0,MBA,6,Agency,No
E02321,Employee 2321,Female,1995-12-18,Pune,Sales,CC200,Sales Executive,G4,Permanent,Hybrid,2021-10-19,,Active,,1.0,MBA,12,Internal Mobility,No
E02322,Employee 2322,Male,1997-01-09,Noida,Finance,CC400,Finance Manager,G3,Permanent,Onsite,2018-05-29,,Active,,1.0,Bachelor's,5,Agency,No
E02323,Employee 2323,Female,1987-01-25,Bengaluru,Operations,CC300,Operations Executive,G3,Permanent,Onsite,2019-04-19,,Active,E04983,1.0,M.Tech,17,LinkedIn,No
E02324,Employee 2324,Male,1976-08-23,Chennai,Operations,CC300,Operations Analyst,G3,Permanent,Onsite,2021-07-09,,Active,,1.0,Bachelor's,14,Job Portal,No
E02325,Employee 2325,Female,1996-07-05,Chennai,Supply Chain,CC800,Supply Chain Analyst,G3,Permanent,Onsite,2022-10-21,,Active,E02763,1.0,Bachelor's,17,Agency,No
E02326,Employee 2326,Female,1984-08-13,Hyderabad,Supply Chain,CC800,Planner,G3,Permanent,Hybrid,2018-01-04,2022-12-09,Exited,E03019,1.0,M.Tech,18,Internal Mobility,Yes
E02327,Employee 2327,Male,1998-04-25,Gurugram,Human Resources,CC500,Talent Acquisition Specialist,G3,Permanent,Hybrid,2022-05-14,,Active,E01213,1.0,Master's,18,Referral,No
E02328,Employee 2328,Male,1990-02-06,Bengaluru,Supply Chain,CC800,Procurement Specialist,G3,Contract,Hybrid,2024-03-27,,Active,E02998,0.75,PhD,14,Campus,No
E02329,Employee 2329,Female,1988-05-16,Pune,Customer Success,CC700,Support Analyst,G3,Permanent,Hybrid,2020-10-12,,Active,E00139,1.0,Master's,6,Job Portal,No
E02330,Employee 2330,Male,1980-01-11,Gurugram,Customer Success,CC700,Customer Success Manager,G3,Permanent,Hybrid,2023-04-17,,Active,,1.0,Bachelor's,17,Internal Mobility,No
E02331,Employee 2331,Male,2002-04-30,Hyderabad,Customer Success,CC700,Support Analyst,G4,Permanent,Hybrid,2023-08-13,,Active,,1.0,MBA,17,Referral,No
E02332,Employee 2332,Male,1988-09-18,Gurugram,Technology,CC100,Tech Lead,G3,Permanent,Hybrid,2024-06-02,,Active,E04188,1.0,B.Tech,16,Company Website,Yes
E02333,Employee 2333,Female,1982-10-07,Mumbai,Operations,CC300,Team Lead,G2,Permanent,Onsite,2025-07-04,,Active,E02538,1.0,M.Tech,3,Referral,No
E02334,Employee 2334,Female,1972-04-09,Bengaluru,Sales,CC200,Sales Executive,G6,Permanent,Hybrid,2017-01-02,,Active,,1.0,MBA,12,Company Website,No
E02335,Employee 2335,Male,1984-11-08,Gurugram,Sales,CC200,Regional Sales Manager,G6,Permanent,Hybrid,2022-11-03,,Active,,1.0,M.Tech,3,Job Portal,No
E02336,Employee 2336,Female,1997-08-17,Hyderabad,Operations,CC300,Team Lead,G5,Permanent,Remote,2020-03-01,,Active,,1.0,Master's,4,Job Portal,No
E02337,Employee 2337,Male,1989-02-22,Bengaluru,Technology,CC100,Tech Lead,G3,Permanent,Onsite,2023-07-30,,Active,E04170,1.0,Master's,4,Internal Mobility,No
E02338,Employee 2338,Male,1993-05-16,Noida,Technology,CC100,Data Analyst,G1,Permanent,Hybrid,2021-04-24,,Active,E01610,1.0,MBA,3,Agency,Yes
E02339,Employee 2339,Female,1990-12-10,Pune,Human Resources,CC500,Talent Acquisition Specialist,G2,Permanent,Hybrid,2023-11-01,,Active,E04646,1.0,M.Tech,18,Company Website,No
E02340,Employee 2340,Female,1994-09-30,Bengaluru,Sales,CC200,Regional Sales Manager,G4,Permanent,Onsite,2025-01-02,,Active,,1.0,PhD,0,Company Website,No
E02341,Employee 2341,Female,1975-02-01,Pune,Finance,CC400,Senior Finance Analyst,G3,Permanent,Hybrid,2017-08-02,,Active,E02139,1.0,B.Tech,10,Agency,No
E02342,Employee 2342,Male,1991-03-08,Gurugram,Supply Chain,CC800,Procurement Specialist,G2,Permanent,Remote,2019-09-30,,Active,E02076,1.0,B.Tech,7,Company Website,No
E02343,Employee 2343,Female,1992-08-22,Bengaluru,Sales,CC200,Key Account Manager,G5,Permanent,Hybrid,2018-05-29,,Active,,1.0,PhD,14,Agency,No
E02344,Employee 2344,Non-binary,1997-11-10,Bengaluru,Operations,CC300,Operations Analyst,G3,Contract,Hybrid,2020-06-25,,Active,E03468,1.0,B.Tech,18,Company Website,No
E02345,Employee 2345,Female,1990-11-11,Pune,Human Resources,CC500,Talent Acquisition Specialist,G2,Contract,Hybrid,2019-01-27,,Active,E00909,0.5,PhD,3,Company Website,No
E02346,Employee 2346,Male,1994-03-12,Noida,Technology,CC100,Tech Lead,G5,Permanent,Hybrid,2024-10-27,,Active,,1.0,M.Tech,17,Campus,No
E02347,Employee 2347,Male,1997-02-04,Hyderabad,Sales,CC200,Sales Executive,G1,Intern,Remote,2018-03-05,2019-05-29,Exited,E02997,0.75,MBA,4,Company Website,Yes
E02348,Employee 2348,Female,1997-01-25,Mumbai,Technology,CC100,Data Analyst,G6,Permanent,Hybrid,2026-04-03,,Active,,1.0,PhD,14,Campus,No
E02349,Employee 2349,Female,1998-04-15,Gurugram,Supply Chain,CC800,Supply Chain Analyst,G4,Intern,Hybrid,2024-10-14,,Active,,0.75,MBA,6,Referral,No
E02350,Employee 2350,Female,1977-07-26,Bengaluru,Customer Success,CC700,Customer Success Manager,G4,Permanent,Hybrid,2021-10-22,,Active,,1.0,Bachelor's,3,LinkedIn,No
E02351,Employee 2351,Male,1982-09-28,Bengaluru,Sales,CC200,Key Account Manager,G2,Permanent,Hybrid,2018-01-18,,Active,E02208,1.0,MBA,5,Referral,No
E02352,Employee 2352,Female,2002-08-24,Hyderabad,Human Resources,CC500,HR Business Partner,G3,Permanent,Hybrid,2024-02-04,2025-02-21,Exited,E01245,1.0,Bachelor's,2,Agency,No
E02353,Employee 2353,Male,2001-03-18,Noida,Customer Success,CC700,Customer Success Executive,G2,Permanent,Onsite,2022-10-22,,Active,,1.0,Master's,6,Company Website,No
E02354,Employee 2354,Female,1989-10-15,Hyderabad,Supply Chain,CC800,Supply Chain Analyst,G3,Permanent,Remote,2018-06-30,,Active,E02172,1.0,MBA,1,Referral,No
E02355,Employee 2355,Male,1990-03-16,Hyderabad,Sales,CC200,Regional Sales Manager,G4,Contract,Hybrid,2018-05-31,,Active,,1.0,Master's,2,Campus,No
E02356,Employee 2356,Male,1994-03-05,Bengaluru,Supply Chain,CC800,Logistics Manager,G3,Permanent,Hybrid,2018-06-28,,Active,E04499,1.0,B.Tech,11,Job Portal,No
E02357,Employee 2357,Male,2001-07-24,Pune,Supply Chain,CC800,Logistics Manager,G3,Permanent,Hybrid,2023-05-31,,Active,E00303,1.0,B.Tech,10,Agency,No
E02358,Employee 2358,Female,1990-04-21,Gurugram,Customer Success,CC700,Support Analyst,G4,Permanent,Hybrid,2025-12-27,,Active,,1.0,B.Tech,10,Agency,No
E02359,Employee 2359,Male,1992-04-06,Hyderabad,Operations,CC300,Operations Executive,G2,Intern,Hybrid,2023-01-23,,Active,E02881,1.0,Bachelor's,15,LinkedIn,No
E02360,Employee 2360,Male,1977-07-08,Gurugram,Sales,CC200,Regional Sales Manager,G2,Permanent,Hybrid,2020-10-18,2022-08-13,Exited,E04532,1.0,M.Tech,6,Campus,No
E02361,Employee 2361,Female,1996-02-11,Pune,Sales,CC200,Regional Sales Manager,G1,Permanent,Hybrid,2022-02-04,,Active,E00513,1.0,Master's,5,LinkedIn,No
E02362,Employee 2362,Female,1984-10-23,Pune,Finance,CC400,Senior Finance Analyst,G1,Contract,Onsite,2017-12-09,2020-11-16,Exited,E03716,1.0,M.Tech,3,Job Portal,Yes
E02363,Employee 2363,Male,1982-02-23,Hyderabad,Operations,CC300,Operations Analyst,G4,Permanent,Onsite,2017-07-27,,Active,,1.0,B.Tech,18,Campus,No
E02364,Employee 2364,Male,1982-02-23,Mumbai,Technology,CC100,Data Scientist,G3,Permanent,Hybrid,2017-05-22,,Active,E01417,1.0,M.Tech,18,Internal Mobility,No
E02365,Employee 2365,Male,1991-04-20,Bengaluru,Human Resources,CC500,Talent Acquisition Specialist,G5,Permanent,Onsite,2022-11-07,,Active,,1.0,M.Tech,3,Internal Mobility,No
E02366,Employee 2366,Female,1989-05-18,Pune,Sales,CC200,Key Account Manager,G4,Permanent,Remote,2022-09-15,,Active,,1.0,PhD,13,Campus,No
E02367,Employee 2367,Male,1977-09-15,Pune,Operations,CC300,Operations Manager,G1,Permanent,Hybrid,2017-07-19,,Active,E00459,1.0,MBA,6,Referral,No
E02368,Employee 2368,Male,1979-04-22,Gurugram,Technology,CC100,Data Analyst,G1,Permanent,Hybrid,2023-12-24,,Active,E03071,1.0,MBA,17,Job Portal,No
E02369,Employee 2369,Female,1979-11-06,Hyderabad,Human Resources,CC500,Talent Acquisition Specialist,G2,Intern,Hybrid,2017-01-30,,Active,E01766,0.75,Master's,16,Referral,No
E02370,Employee 2370,Female,2002-08-09,Bengaluru,Marketing,CC600,Digital Marketing Analyst,G3,Permanent,Hybrid,2023-10-05,,Active,E02868,1.0,MBA,11,Campus,No
E02371,Employee 2371,Male,1992-06-16,Bengaluru,Supply Chain,CC800,Logistics Manager,G4,Contract,Hybrid,2023-10-06,,Active,,0.5,Bachelor's,5,Agency,No
E02372,Employee 2372,Male,1990-01-28,Bengaluru,Customer Success,CC700,Support Analyst,G2,Permanent,Remote,2019-06-03,2022-06-01,Exited,E04381,1.0,M.Tech,11,Job Portal,Yes
E02373,Employee 2373,Female,1996-06-01,Chennai,Finance,CC400,Finance Analyst,G3,Permanent,Hybrid,2019-05-18,,Active,E03910,1.0,Bachelor's,2,Job Portal,Yes
E02374,Employee 2374,Male,1981-10-27,Hyderabad,Human Resources,CC500,HR Manager,G3,Contract,Onsite,2025-03-15,,Active,E01230,0.75,M.Tech,6,Company Website,No
E02375,Employee 2375,Male,1991-03-08,Gurugram,Operations,CC300,Operations Manager,G4,Permanent,Remote,2024-06-19,,Active,,1.0,MBA,14,Company Website,No
E02376,Employee 2376,Female,1990-02-10,Chennai,Marketing,CC600,Marketing Executive,G4,Permanent,Onsite,2021-08-05,2024-04-04,Exited,E04628,1.0,PhD,2,Company Website,No
E02377,Employee 2377,Female,1978-04-19,Hyderabad,Marketing,CC600,Product Marketing Manager,G2,Contract,Remote,2017-09-25,2025-10-23,Exited,E02487,0.75,M.Tech,3,Company Website,No
E02378,Employee 2378,Female,1985-11-15,Hyderabad,Sales,CC200,Key Account Manager,G1,Permanent,Onsite,2023-02-08,,Active,E04417,1.0,Bachelor's,16,Company Website,No
E02379,Employee 2379,Female,1986-02-03,Chennai,Finance,CC400,Finance Manager,G2,Permanent,Remote,2020-07-31,,Active,E04300,1.0,MBA,6,Campus,No
E02380,Employee 2380,Male,1979-03-24,Mumbai,Sales,CC200,Sales Executive,G2,Permanent,Onsite,2018-05-31,,Active,E02228,1.0,M.Tech,2,Agency,No
E02381,Employee 2381,Female,1995-10-01,Noida,Marketing,CC600,Digital Marketing Analyst,G3,Permanent,Onsite,2022-03-19,2024-09-06,Exited,E00925,1.0,MBA,9,Job Portal,No
E02382,Employee 2382,Female,1983-06-26,Mumbai,Finance,CC400,Senior Finance Analyst,G3,Permanent,Hybrid,2025-11-08,,Active,E01175,1.0,Bachelor's,4,Company Website,Yes
E02383,Employee 2383,Female,1979-07-18,Noida,Sales,CC200,Account Manager,G2,Permanent,Remote,2021-12-18,,Active,,1.0,MBA,17,Job Portal,No
E02384,Employee 2384,Male,2003-03-03,Hyderabad,Marketing,CC600,Marketing Executive,G3,Permanent,Onsite,2024-09-16,,Active,E02481,1.0,PhD,14,Agency,No
E02385,Employee 2385,Female,1992-12-29,Chennai,Supply Chain,CC800,Supply Chain Analyst,G3,Permanent,Remote,2017-08-04,2019-11-04,Exited,E02590,1.0,MBA,11,Company Website,No
E02386,Employee 2386,Male,1996-07-31,Pune,Technology,CC100,Data Scientist,G3,Permanent,Hybrid,2017-11-18,,Active,E00911,1.0,MBA,13,Agency,No
E02387,Employee 2387,Female,1992-02-11,Mumbai,Finance,CC400,Senior Finance Analyst,G5,Permanent,Remote,2018-11-14,,Active,,1.0,B.Tech,4,Referral,Yes
E02388,Employee 2388,Male,1996-03-05,Chennai,Operations,CC300,Operations Manager,G3,Permanent,Hybrid,2026-02-24,,Active,E02987,1.0,Master's,14,Campus,No
E02389,Employee 2389,Female,1980-01-05,Hyderabad,Technology,CC100,Engineering Manager,G1,Contract,Hybrid,2022-11-05,,Active,E00705,0.5,Master's,1,Internal Mobility,Yes
E02390,Employee 2390,Male,1991-07-01,Bengaluru,Operations,CC300,Operations Executive,G3,Permanent,Remote,2018-11-25,,Active,E00036,1.0,PhD,9,Referral,No
E02391,Employee 2391,Male,1989-03-08,Bengaluru,Customer Success,CC700,Customer Success Manager,G3,Contract,Hybrid,2022-04-15,,Active,E03653,0.5,Master's,14,Campus,No
E02392,Employee 2392,Female,1992-04-05,Mumbai,Customer Success,CC700,Support Analyst,G1,Permanent,Onsite,2018-04-01,,Active,E03710,1.0,Bachelor's,15,Internal Mobility,No
E02393,Employee 2393,Female,1993-11-29,Hyderabad,Technology,CC100,Tech Lead,G4,Permanent,Hybrid,2018-08-31,,Active,,1.0,PhD,14,Agency,No
E02394,Employee 2394,Male,1996-01-06,Pune,Customer Success,CC700,Support Analyst,G3,Permanent,Hybrid,2022-05-09,,Active,,1.0,M.Tech,10,Agency,No
E02395,Employee 2395,Female,1990-06-23,Pune,Customer Success,CC700,Customer Success Executive,G3,Permanent,Hybrid,2018-12-03,2020-12-13,Exited,E02485,1.0,Bachelor's,18,Internal Mobility,No
E02396,Employee 2396,Female,1983-12-26,Gurugram,Finance,CC400,Finance Analyst,G5,Permanent,Onsite,2025-08-11,,Active,,1.0,Bachelor's,6,Job Portal,No
E02397,Employee 2397,Female,1986-02-16,Noida,Human Resources,CC500,L&D Specialist,G2,Permanent,Hybrid,2025-11-12,2026-07-19,Exited,E01763,1.0,Bachelor's,18,Internal Mobility,No
E02398,Employee 2398,Male,1995-05-26,Chennai,Human Resources,CC500,HR Manager,G3,Permanent,Hybrid,2026-03-30,,Active,E01419,1.0,Master's,4,LinkedIn,Yes
E02399,Employee 2399,Female,1994-01-24,Noida,Finance,CC400,Finance Manager,G4,Permanent,Onsite,2019-12-27,,Active,,1.0,PhD,13,Internal Mobility,No
E02400,Employee 2400,Male,1981-06-24,Mumbai,Marketing,CC600,Brand Manager,G3,Intern,Hybrid,2018-06-20,,Active,E04638,1.0,PhD,11,Company Website,No
E02401,Employee 2401,Male,2001-01-17,Chennai,Sales,CC200,Sales Executive,G5,Permanent,Remote,2022-06-29,,Active,,1.0,MBA,9,Internal Mobility,Yes
E02402,Employee 2402,Male,1982-04-29,Bengaluru,Operations,CC300,Operations Executive,G3,Intern,Hybrid,2020-10-21,,Active,E02956,0.5,MBA,8,LinkedIn,Yes
E02403,Employee 2403,Female,1993-02-16,Pune,Customer Success,CC700,Customer Success Executive,G3,Permanent,Remote,2017-06-06,,Active,E01030,1.0,Bachelor's,8,Referral,No
E02404,Employee 2404,Female,1987-01-06,Hyderabad,Finance,CC400,Finance Manager,G2,Permanent,Onsite,2020-07-07,,Active,E03076,1.0,M.Tech,13,Campus,No
E02405,Employee 2405,Male,1977-11-29,Pune,Supply Chain,CC800,Procurement Specialist,G4,Permanent,Hybrid,2022-04-12,,Active,,1.0,PhD,15,Agency,No
E02406,Employee 2406,Male,1979-05-06,Pune,Finance,CC400,Finance Analyst,G4,Permanent,Hybrid,2023-06-15,,Active,,1.0,MBA,18,Referral,No
E02407,Employee 2407,Male,1995-02-16,Mumbai,Technology,CC100,Senior Software Engineer,G4,Permanent,Remote,2021-08-02,,Active,,1.0,M.Tech,14,Campus,No
E02408,Employee 2408,Male,1980-02-05,Pune,Sales,CC200,Key Account Manager,G3,Permanent,Hybrid,2018-08-11,,Active,E03014,1.0,MBA,7,Campus,No
E02409,Employee 2409,Female,1979-12-26,Bengaluru,Marketing,CC600,Product Marketing Manager,G2,Permanent,Onsite,2024-06-01,,Active,E02992,1.0,B.Tech,2,Internal Mobility,No
E02410,Employee 2410,Female,2004-06-25,Hyderabad,Marketing,CC600,Marketing Executive,G4,Permanent,Hybrid,2025-11-11,,Active,,1.0,Bachelor's,17,Campus,No
E02411,Employee 2411,Female,1983-04-15,Noida,Marketing,CC600,Brand Manager,G4,Permanent,Hybrid,2023-02-22,2024-01-05,Exited,E02821,1.0,Bachelor's,5,Agency,No
E02412,Employee 2412,Female,1979-09-20,Mumbai,Technology,CC100,Software Engineer,G1,Permanent,Hybrid,2018-06-01,,Active,E04733,1.0,Bachelor's,11,Agency,No
E02413,Employee 2413,Female,1983-03-29,Bengaluru,Finance,CC400,Finance Analyst,G4,Contract,Onsite,2024-11-06,2026-03-17,Exited,E03550,1.0,MBA,3,LinkedIn,Yes
E02414,Employee 2414,Female,1993-06-23,Hyderabad,Human Resources,CC500,L&D Specialist,G2,Intern,Hybrid,2019-06-04,,Active,E01812,1.0,Bachelor's,16,Job Portal,No
E02415,Employee 2415,Female,1989-09-24,Noida,Customer Success,CC700,Customer Success Executive,G2,Permanent,Hybrid,2018-03-29,,Active,E03105,1.0,MBA,9,Campus,No
E02416,Employee 2416,Male,1990-01-28,Hyderabad,Customer Success,CC700,Customer Success Manager,G2,Permanent,Remote,2018-05-08,,Active,E01015,1.0,B.Tech,3,Company Website,No
E02417,Employee 2417,Female,1998-05-30,Hyderabad,Finance,CC400,Finance Manager,G2,Permanent,Remote,2024-12-07,,Active,E01394,1.0,PhD,3,Agency,No
E02418,Employee 2418,Female,1985-05-26,Bengaluru,Supply Chain,CC800,Supply Chain Analyst,G4,Permanent,Hybrid,2024-08-11,,Active,,1.0,PhD,10,Company Website,No
E02419,Employee 2419,Male,1982-10-12,Hyderabad,Finance,CC400,Senior Finance Analyst,G3,Permanent,Onsite,2021-11-09,2023-01-22,Exited,E01317,1.0,Bachelor's,5,Internal Mobility,No
E02420,Employee 2420,Female,1995-06-02,Bengaluru,Sales,CC200,Regional Sales Manager,G2,Permanent,Onsite,2018-09-30,,Active,E04293,1.0,M.Tech,0,Referral,No
E02421,Employee 2421,Male,1983-06-26,Bengaluru,Human Resources,CC500,HR Executive,G2,Permanent,Hybrid,2021-07-20,,Active,E03425,1.0,MBA,12,Campus,No
E02422,Employee 2422,Male,1990-11-29,Pune,Finance,CC400,Senior Finance Analyst,G2,Permanent,Onsite,2025-08-27,,Active,E03666,1.0,Master's,18,Referral,Yes
E02423,Employee 2423,Male,1995-05-23,Gurugram,Technology,CC100,Tech Lead,G4,Permanent,Remote,2017-11-04,,Active,,1.0,B.Tech,1,Agency,No
E02424,Employee 2424,Female,1975-08-04,Bengaluru,Supply Chain,CC800,Supply Chain Analyst,G3,Permanent,Hybrid,2019-04-24,,Active,E04941,1.0,B.Tech,16,Campus,No
E02425,Employee 2425,Male,1999-11-15,Hyderabad,Customer Success,CC700,Customer Success Executive,G2,Permanent,Remote,2022-12-19,,Active,E01571,1.0,B.Tech,7,Campus,No
E02426,Employee 2426,Male,1988-09-07,Hyderabad,Finance,CC400,Finance Analyst,G6,Permanent,Remote,2025-09-29,,Active,,1.0,Master's,3,Job Portal,No
E02427,Employee 2427,Female,1985-02-25,Hyderabad,Finance,CC400,Finance Manager,G3,Permanent,Hybrid,2019-09-14,2024-07-26,Exited,E03873,1.0,M.Tech,16,Job Portal,No
E02428,Employee 2428,Male,1982-01-15,Mumbai,Operations,CC300,Team Lead,G2,Permanent,Hybrid,2019-07-19,,Active,E00046,1.0,B.Tech,15,LinkedIn,No
E02429,Employee 2429,Female,1973-02-13,Hyderabad,Customer Success,CC700,Customer Success Manager,G1,Permanent,Remote,2017-02-26,,Active,E02460,1.0,Master's,9,Job Portal,No
E02430,Employee 2430,Female,1979-04-26,Bengaluru,Operations,CC300,Team Lead,G3,Permanent,Hybrid,2017-10-29,,Active,E00368,1.0,PhD,6,Company Website,No
E02431,Employee 2431,Female,1980-09-12,Chennai,Human Resources,CC500,HR Executive,G4,Permanent,Onsite,2018-01-12,,Active,,1.0,MBA,15,Agency,No
E02432,Employee 2432,Male,1981-08-10,Chennai,Operations,CC300,Operations Analyst,G3,Permanent,Hybrid,2026-05-17,,Active,E04685,1.0,M.Tech,1,Agency,No
E02433,Employee 2433,Female,1991-04-14,Chennai,Operations,CC300,Operations Analyst,G3,Permanent,Hybrid,2025-06-06,2025-10-10,Exited,E02146,1.0,Master's,11,Agency,No
E02434,Employee 2434,Male,1984-03-02,Mumbai,Customer Success,CC700,Customer Success Executive,G3,Permanent,Hybrid,2024-07-07,,Active,E02502,1.0,MBA,15,Company Website,No
E02435,Employee 2435,Female,1988-05-01,Gurugram,Supply Chain,CC800,Procurement Specialist,G5,Permanent,Hybrid,2017-02-09,,Active,,1.0,MBA,14,Internal Mobility,No
E02436,Employee 2436,Male,1990-11-05,Gurugram,Finance,CC400,Senior Finance Analyst,G5,Permanent,Hybrid,2019-05-31,,Active,,1.0,B.Tech,12,Internal Mobility,No
E02437,Employee 2437,Female,1982-03-18,Hyderabad,Marketing,CC600,Product Marketing Manager,G3,Permanent,Remote,2019-11-13,,Active,E01292,1.0,PhD,18,Company Website,No
E02438,Employee 2438,Female,1997-01-11,Noida,Finance,CC400,Finance Manager,G3,Contract,Hybrid,2026-07-12,,Active,E01082,1.0,M.Tech,11,Campus,Yes
E02439,Employee 2439,Male,1989-09-03,Hyderabad,Customer Success,CC700,Customer Success Executive,G5,Contract,Hybrid,2021-05-28,,Active,,1.0,PhD,14,Campus,No
E02440,Employee 2440,Male,1994-10-16,Pune,Sales,CC200,Key Account Manager,G1,Permanent,Hybrid,2017-05-18,2020-08-26,Exited,E04959,1.0,B.Tech,12,Campus,No
