Date,Month,SKU,Product,Category,Region,Customer,Supplier ID,Supplier,Demand,Forecast,Opening Inventory,Closing Inventory,Safety Stock,Lead Time (Days),Order Qty,Delivered Qty,Requested Date,Delivery Date,OTIF,Stockout,Unit Cost (INR),Selling Price (INR),Inventory Value (INR)
2026-06-17,Jun-2026,SKU-120,Robotic Arm Module 2,Premium Equipment,East,Bengal Engineering,SUP-B,Bharat Industrial,55,52,58,49,19,15,49,49,2026-06-28,2026-06-28,Yes,No,80741.59,118822.32,3956338.06
2026-04-17,Apr-2026,SKU-111,Drive Belt 1,Standard Components,East,Eastern Process Tech,SUP-H,Horizon Parts,201,242,328,297,67,13,223,223,2026-04-23,2026-04-23,Yes,No,8669.84,11017.57,2574942.34
2026-07-03,Jul-2026,SKU-121,Vision Inspection Unit 1,Premium Equipment,Central,Vindhya Engineering,SUP-D,Delta Engineering,41,42,62,51,15,20,58,58,2026-07-12,2026-07-12,Yes,No,74716.88,108302.16,3810561.09
2026-05-22,May-2026,SKU-116,Connector Set 2,Standard Components,Central,Central Industrial Works,SUP-D,Delta Engineering,201,195,276,238,54,24,192,192,2026-06-01,2026-06-01,Yes,No,7313.29,9355.73,1740562.57
2026-06-11,Jun-2026,SKU-122,Vision Inspection Unit 2,Premium Equipment,West,Metro Automation,SUP-D,Delta Engineering,66,66,93,79,25,18,73,73,2026-06-20,2026-06-20,Yes,No,73337.26,105887.07,5793643.6
2026-07-13,Jul-2026,SKU-105,Industrial Sensor 1,Critical Components,East,Eastern Process Tech,SUP-C,Crest Global,51,43,57,46,13,24,58,55,2026-07-23,2026-08-01,No,No,45255.22,60880.61,2081740.26
2026-08-10,Aug-2026,SKU-117,CNC Control Unit 1,Premium Equipment,Central,Vindhya Engineering,SUP-B,Bharat Industrial,47,50,78,66,19,17,67,67,2026-08-17,2026-08-17,Yes,No,60990.51,87070.32,4025373.79
2026-01-13,Jan-2026,SKU-105,Industrial Sensor 1,Critical Components,South,Kaveri Engineering,SUP-B,Bharat Industrial,142,154,155,129,49,13,150,150,2026-01-23,2026-01-23,Yes,No,19418.96,27919.12,2505046.33
2026-04-01,Apr-2026,SKU-112,Drive Belt 2,Standard Components,West,Metro Automation,SUP-E,Everest Components,210,223,319,282,62,24,207,207,2026-04-12,2026-04-12,Yes,No,7930.85,9762.25,2236499.8
2026-02-08,Feb-2026,SKU-102,Servo Controller 2,Critical Components,South,Deccan Industries,SUP-C,Crest Global,89,63,66,47,20,30,95,95,2026-02-16,2026-02-16,Yes,Yes,45958.52,71210.22,2160050.41
2026-06-28,Jun-2026,SKU-132,Coolant Module 2,Consumables,Central,Central Industrial Works,SUP-C,Crest Global,301,329,647,596,164,29,300,300,2026-07-08,2026-07-08,Yes,No,1534.19,1984.52,914375.74
2026-04-08,Apr-2026,SKU-116,Connector Set 2,Standard Components,North,Horizon Machines,SUP-H,Horizon Parts,125,140,185,162,39,21,143,143,2026-04-17,2026-04-17,Yes,No,12211.31,16315.98,1978232.06
2026-03-02,Mar-2026,SKU-128,Lubrication Kit 2,Consumables,South,Deccan Industries,SUP-H,Horizon Parts,263,230,486,433,115,17,268,268,2026-03-11,2026-03-11,Yes,No,4909.11,6912.44,2125643.78
2026-05-12,May-2026,SKU-116,Connector Set 2,Standard Components,East,Orion Industries,SUP-G,Global Motion,63,77,106,99,21,21,55,55,2026-05-24,2026-05-24,Yes,No,8582.81,11527.01,849697.73
2026-03-25,Mar-2026,SKU-132,Coolant Module 2,Consumables,Central,Vindhya Engineering,SUP-C,Crest Global,245,192,425,376,96,28,246,246,2026-04-05,2026-04-05,Yes,No,5342.54,8190.37,2008795.95
2026-05-30,May-2026,SKU-127,Lubrication Kit 1,Consumables,North,Horizon Machines,SUP-G,Global Motion,184,179,357,316,89,24,209,209,2026-06-09,2026-06-09,Yes,No,3219.41,4682.11,1017333.26
2026-04-30,Apr-2026,SKU-112,Drive Belt 2,Standard Components,South,Kaveri Engineering,SUP-A,Alpha Components,168,182,258,228,50,15,174,174,2026-05-08,2026-05-08,Yes,No,8570.62,10695.54,1954101.88
2026-02-06,Feb-2026,SKU-126,Filter Cartridge 2,Consumables,North,Apex Engineering,SUP-B,Bharat Industrial,231,258,537,502,129,26,230,222,2026-02-12,2026-02-17,No,No,4892.36,7149.01,2455965.43
2026-05-29,May-2026,SKU-105,Industrial Sensor 1,Critical Components,North,Apex Engineering,SUP-A,Alpha Components,85,71,114,98,22,17,83,83,2026-06-09,2026-06-09,Yes,No,57142.69,87436.39,5599983.9
2026-02-08,Feb-2026,SKU-119,Robotic Arm Module 1,Premium Equipment,Central,CoreTech Manufacturing,SUP-C,Crest Global,66,67,114,98,25,25,87,81,2026-02-14,2026-02-14,No,No,105084.85,147913.97,10298314.93
2026-08-04,Aug-2026,SKU-103,Precision Gearbox 1,Critical Components,West,Vertex Engineering,SUP-C,Crest Global,104,90,98,80,28,24,94,94,2026-08-15,2026-08-15,Yes,Yes,62013.02,91161.6,4961041.83
2026-06-20,Jun-2026,SKU-119,Robotic Arm Module 1,Premium Equipment,West,Western Manufacturing,SUP-E,Everest Components,56,71,108,102,26,15,56,56,2026-06-26,2026-06-26,Yes,No,161302.53,199547.98,16452857.86
2026-05-10,May-2026,SKU-132,Coolant Module 2,Consumables,North,Delhi Industrial Systems,SUP-B,Bharat Industrial,112,121,261,244,60,22,104,104,2026-05-20,2026-06-01,No,No,1731.9,2389.69,422582.87
2026-02-27,Feb-2026,SKU-130,Seal Pack 2,Consumables,North,Horizon Machines,SUP-C,Crest Global,277,238,535,477,119,27,302,294,2026-03-11,2026-03-11,No,No,1404.75,1818.33,670067.06
2026-01-21,Jan-2026,SKU-101,Servo Controller 1,Critical Components,West,Metro Automation,SUP-C,Crest Global,150,141,160,133,45,30,142,136,2026-01-31,2026-01-31,No,No,50668.6,67619.64,6738923.32
2026-03-14,Mar-2026,SKU-123,Smart Drive 1,Premium Equipment,South,TechFab Systems,SUP-A,Alpha Components,57,55,60,47,20,16,69,69,2026-03-20,2026-03-20,Yes,No,159395.98,232246.85,7491610.91
2026-06-12,Jun-2026,SKU-126,Filter Cartridge 2,Consumables,West,Gujarat Process Systems,SUP-B,Bharat Industrial,241,256,538,497,128,14,234,234,2026-06-20,2026-06-20,Yes,No,2265.26,3166.97,1125836.06
2026-01-09,Jan-2026,SKU-116,Connector Set 2,Standard Components,East,Bengal Engineering,SUP-C,Crest Global,201,215,283,246,60,25,216,209,2026-01-14,2026-01-14,No,No,11938.83,15663.4,2936951.9
2026-07-01,Jul-2026,SKU-102,Servo Controller 2,Critical Components,West,Western Manufacturing,SUP-B,Bharat Industrial,95,94,145,124,30,13,109,109,2026-07-12,2026-07-12,Yes,No,27712.39,35017.65,3436336.37
2026-01-19,Jan-2026,SKU-113,Valve Kit 1,Standard Components,East,Prime Industrial,SUP-E,Everest Components,165,169,217,182,47,22,182,182,2026-01-31,2026-02-01,No,No,2971.8,4311.39,540867.99
2026-01-28,Jan-2026,SKU-119,Robotic Arm Module 1,Premium Equipment,Central,Central Industrial Works,SUP-B,Bharat Industrial,65,79,136,128,30,19,61,61,2026-02-06,2026-02-06,Yes,No,155042.81,222825.37,19845479.93
2026-02-02,Feb-2026,SKU-126,Filter Cartridge 2,Consumables,North,NorthStar Automation,SUP-C,Crest Global,259,301,617,576,150,25,279,279,2026-02-11,2026-02-11,Yes,No,4512.81,6791.64,2599377.91
2026-06-27,Jun-2026,SKU-109,Bearing Assembly 1,Standard Components,Central,Vindhya Engineering,SUP-B,Bharat Industrial,149,151,220,188,42,17,160,160,2026-07-06,2026-07-06,Yes,No,11744.92,15907.99,2208045.84
2026-03-09,Mar-2026,SKU-121,Vision Inspection Unit 1,Premium Equipment,West,Metro Automation,SUP-A,Alpha Components,39,48,88,79,18,17,63,63,2026-03-16,2026-03-16,Yes,No,55742.21,77514.5,4403634.39
2026-01-17,Jan-2026,SKU-122,Vision Inspection Unit 2,Premium Equipment,Central,Central Industrial Works,SUP-G,Global Motion,57,63,132,120,23,19,70,70,2026-01-23,2026-01-23,Yes,No,132980.54,162716.74,15957664.61
2026-03-01,Mar-2026,SKU-103,Precision Gearbox 1,Critical Components,East,Bengal Engineering,SUP-A,Alpha Components,119,83,96,71,26,17,125,125,2026-03-09,2026-03-09,Yes,Yes,39623.2,51364.25,2813247.04
2026-02-02,Feb-2026,SKU-112,Drive Belt 2,Standard Components,Central,Central Industrial Works,SUP-A,Alpha Components,139,124,187,156,34,21,158,158,2026-02-14,2026-02-14,Yes,No,5464.58,8383.21,852474.51
2026-01-16,Jan-2026,SKU-121,Vision Inspection Unit 1,Premium Equipment,South,TechFab Systems,SUP-E,Everest Components,64,61,106,89,23,20,89,89,2026-01-27,2026-01-27,Yes,No,165789.38,243957.31,14755254.64
2026-04-16,Apr-2026,SKU-126,Filter Cartridge 2,Consumables,North,Delhi Industrial Systems,SUP-F,Fusion Tech,278,331,694,653,165,22,292,292,2026-04-27,2026-04-27,Yes,No,943.27,1154.06,615956.48
2026-04-29,Apr-2026,SKU-110,Bearing Assembly 2,Standard Components,West,Metro Automation,SUP-A,Alpha Components,199,215,306,269,60,18,212,212,2026-05-09,2026-05-09,Yes,No,3280.29,5031.55,882398.76
2026-04-23,Apr-2026,SKU-132,Coolant Module 2,Consumables,West,Vertex Engineering,SUP-G,Global Motion,300,338,701,653,169,16,301,301,2026-04-29,2026-04-29,Yes,No,1066.09,1432.69,696155.27
2026-03-13,Mar-2026,SKU-124,Smart Drive 2,Premium Equipment,North,Horizon Machines,SUP-H,Horizon Parts,52,49,80,65,18,15,75,75,2026-03-24,2026-03-24,Yes,No,144813.11,197205.93,9412851.9
2026-04-14,Apr-2026,SKU-108,Power Module 2,Critical Components,East,Bengal Engineering,SUP-G,Global Motion,116,85,72,46,27,16,131,131,2026-04-19,2026-04-19,Yes,Yes,40029.25,58004.04,1841345.44
2026-08-09,Aug-2026,SKU-131,Coolant Module 1,Consumables,West,Western Manufacturing,SUP-E,Everest Components,203,221,443,409,110,14,203,203,2026-08-19,2026-08-19,Yes,No,4043.96,5739.27,1653977.67
2026-05-07,May-2026,SKU-114,Valve Kit 2,Standard Components,West,Gujarat Process Systems,SUP-D,Delta Engineering,111,100,148,124,28,19,136,124,2026-05-14,2026-05-14,No,No,12801.35,18125.87,1587367.34
2026-02-21,Feb-2026,SKU-117,CNC Control Unit 1,Premium Equipment,North,NorthStar Automation,SUP-D,Delta Engineering,46,39,83,74,14,23,45,45,2026-03-01,2026-03-01,Yes,No,141092.48,191840.95,10440843.55
2026-02-22,Feb-2026,SKU-115,Connector Set 1,Standard Components,West,Gujarat Process Systems,SUP-E,Everest Components,168,181,286,252,50,15,191,191,2026-02-27,2026-02-27,Yes,No,11928.6,15610.73,3006007.28
2026-04-02,Apr-2026,SKU-109,Bearing Assembly 1,Standard Components,Central,Central Industrial Works,SUP-H,Horizon Parts,158,179,251,226,50,17,183,163,2026-04-07,2026-04-07,No,No,5769.98,7390.31,1304015.27
2026-07-18,Jul-2026,SKU-128,Lubrication Kit 2,Consumables,Central,Vindhya Engineering,SUP-C,Crest Global,158,171,404,376,85,28,174,163,2026-07-23,2026-07-30,No,No,4572.48,5583.63,1719251.93
2026-05-27,May-2026,SKU-124,Smart Drive 2,Premium Equipment,North,NorthStar Automation,SUP-A,Alpha Components,53,57,61,50,21,14,61,61,2026-06-01,2026-06-01,Yes,No,61705.72,80784.02,3085285.91
2026-06-26,Jun-2026,SKU-128,Lubrication Kit 2,Consumables,East,Orion Industries,SUP-C,Crest Global,177,200,453,426,100,22,194,171,2026-07-01,2026-07-01,No,No,2477.1,3714.4,1055245.38
2026-07-31,Jul-2026,SKU-126,Filter Cartridge 2,Consumables,Central,CoreTech Manufacturing,SUP-G,Global Motion,201,197,418,374,98,16,222,222,2026-08-08,2026-08-08,Yes,No,3482.44,4805.26,1302434.3
2026-06-01,Jun-2026,SKU-118,CNC Control Unit 2,Premium Equipment,West,Western Manufacturing,SUP-E,Everest Components,42,37,68,58,14,13,52,52,2026-06-06,2026-06-06,Yes,No,80942.14,119452.44,4694644.3
2026-04-26,Apr-2026,SKU-119,Robotic Arm Module 1,Premium Equipment,North,Delhi Industrial Systems,SUP-D,Delta Engineering,70,69,112,93,26,20,95,95,2026-05-02,2026-05-02,Yes,No,91039.58,117917.46,8466680.96
2026-01-09,Jan-2026,SKU-101,Servo Controller 1,Critical Components,West,Gujarat Process Systems,SUP-E,Everest Components,77,71,69,54,22,18,79,78,2026-01-18,2026-01-23,No,Yes,26113.37,38020.91,1410122.24
2026-07-15,Jul-2026,SKU-132,Coolant Module 2,Consumables,North,Delhi Industrial Systems,SUP-C,Crest Global,230,280,581,551,140,26,254,232,2026-07-26,2026-07-26,No,No,4080.17,5321.71,2248172.01
2026-06-18,Jun-2026,SKU-124,Smart Drive 2,Premium Equipment,South,Kaveri Engineering,SUP-E,Everest Components,40,45,87,77,17,15,58,58,2026-06-29,2026-06-29,Yes,No,55463.41,84473.47,4270682.8
2026-02-13,Feb-2026,SKU-113,Valve Kit 1,Standard Components,South,Deccan Industries,SUP-A,Alpha Components,179,172,231,193,48,18,193,193,2026-02-18,2026-02-18,Yes,No,12859.99,17413.66,2481977.34
2026-03-17,Mar-2026,SKU-122,Vision Inspection Unit 2,Premium Equipment,East,Prime Industrial,SUP-F,Fusion Tech,51,60,78,71,22,23,52,52,2026-03-28,2026-03-28,Yes,No,110801.35,164769.07,7866896.11
2026-07-30,Jul-2026,SKU-109,Bearing Assembly 1,Standard Components,South,Deccan Industries,SUP-F,Fusion Tech,182,191,282,250,53,20,183,179,2026-08-08,2026-08-08,No,No,9533.66,14153.22,2383414.24
2026-08-06,Aug-2026,SKU-113,Valve Kit 1,Standard Components,North,NorthStar Automation,SUP-G,Global Motion,209,213,272,233,59,22,203,203,2026-08-14,2026-08-14,Yes,No,9655.43,14699.24,2249714.23
2026-05-16,May-2026,SKU-127,Lubrication Kit 1,Consumables,North,Apex Engineering,SUP-F,Fusion Tech,231,215,436,391,107,23,225,225,2026-05-21,2026-05-21,Yes,No,3602.97,5427.67,1408761.36
2026-08-28,Aug-2026,SKU-132,Coolant Module 2,Consumables,North,Horizon Machines,SUP-F,Fusion Tech,259,277,592,542,138,26,282,282,2026-09-07,2026-09-15,No,No,4049.12,5339.66,2194621.7
2026-05-15,May-2026,SKU-101,Servo Controller 1,Critical Components,East,Prime Industrial,SUP-E,Everest Components,149,121,91,57,38,14,174,174,2026-05-26,2026-05-26,Yes,Yes,51709.67,77703.22,2947451.3
2026-07-29,Jul-2026,SKU-115,Connector Set 1,Standard Components,Central,CoreTech Manufacturing,SUP-C,Crest Global,137,148,208,187,41,27,139,124,2026-08-06,2026-08-06,No,No,10147.36,13921.07,1897556.47
2026-06-10,Jun-2026,SKU-124,Smart Drive 2,Premium Equipment,Central,Central Industrial Works,SUP-E,Everest Components,81,89,72,54,33,16,104,104,2026-06-18,2026-06-18,Yes,Yes,159887.38,228904.05,8633918.67
2026-08-16,Aug-2026,SKU-126,Filter Cartridge 2,Consumables,West,Vertex Engineering,SUP-B,Bharat Industrial,175,183,372,336,91,16,192,192,2026-08-26,2026-08-26,Yes,No,2958.46,4428.08,994042.26
2026-03-20,Mar-2026,SKU-114,Valve Kit 2,Standard Components,North,NorthStar Automation,SUP-D,Delta Engineering,168,149,236,200,41,22,181,181,2026-03-26,2026-03-26,Yes,No,5891.36,7890.88,1178272.41
2026-04-02,Apr-2026,SKU-120,Robotic Arm Module 2,Premium Equipment,South,Deccan Industries,SUP-G,Global Motion,69,66,103,86,25,17,89,89,2026-04-07,2026-04-10,No,No,126651.11,188474.83,10891995.26
2026-07-19,Jul-2026,SKU-128,Lubrication Kit 2,Consumables,South,TechFab Systems,SUP-H,Horizon Parts,307,357,770,721,178,17,325,325,2026-07-28,2026-07-28,Yes,No,1751.87,2440.69,1263096.62
2026-08-02,Aug-2026,SKU-103,Precision Gearbox 1,Critical Components,West,Gujarat Process Systems,SUP-C,Crest Global,132,121,153,122,38,25,157,157,2026-08-12,2026-08-12,Yes,No,46600.65,65309.71,5685279.48
2026-05-14,May-2026,SKU-117,CNC Control Unit 1,Premium Equipment,East,Prime Industrial,SUP-G,Global Motion,60,61,96,80,23,19,80,80,2026-05-21,2026-05-21,Yes,No,69314.54,99841.15,5545162.95
2026-01-12,Jan-2026,SKU-122,Vision Inspection Unit 2,Premium Equipment,West,Western Manufacturing,SUP-C,Crest Global,72,66,93,80,25,22,68,68,2026-01-19,2026-01-20,No,No,169426.05,249215.6,13554083.76
2026-06-06,Jun-2026,SKU-103,Precision Gearbox 1,Critical Components,Central,Central Industrial Works,SUP-C,Crest Global,134,127,155,126,40,29,148,148,2026-06-14,2026-06-14,Yes,No,60548.59,79939.28,7629121.9
2026-08-23,Aug-2026,SKU-130,Seal Pack 2,Consumables,Central,Vindhya Engineering,SUP-F,Fusion Tech,253,282,598,552,141,16,276,276,2026-08-31,2026-09-04,No,No,3088.14,4008.16,1704653.52
2026-01-30,Jan-2026,SKU-111,Drive Belt 1,Standard Components,West,Gujarat Process Systems,SUP-B,Bharat Industrial,155,170,252,224,47,23,165,165,2026-02-04,2026-02-04,Yes,No,8535.17,12494.81,1911878.64
2026-05-17,May-2026,SKU-118,CNC Control Unit 2,Premium Equipment,West,Vertex Engineering,SUP-E,Everest Components,70,72,109,97,27,14,64,64,2026-05-26,2026-05-26,Yes,No,142695.09,218173.51,13841423.48
2026-06-19,Jun-2026,SKU-121,Vision Inspection Unit 1,Premium Equipment,West,Gujarat Process Systems,SUP-G,Global Motion,43,41,91,78,15,16,67,67,2026-06-24,2026-06-24,Yes,No,132238.77,199458.97,10314624.18
2026-02-10,Feb-2026,SKU-115,Connector Set 1,Standard Components,East,Orion Industries,SUP-E,Everest Components,146,162,285,260,45,16,154,154,2026-02-18,2026-02-18,Yes,No,12346.58,15333.35,3210112.09
2026-03-01,Mar-2026,SKU-109,Bearing Assembly 1,Standard Components,East,Prime Industrial,SUP-D,Delta Engineering,178,152,226,187,42,20,199,199,2026-03-08,2026-03-08,Yes,No,4193.97,5661.26,784273.25
2026-05-28,May-2026,SKU-114,Valve Kit 2,Standard Components,West,Gujarat Process Systems,SUP-B,Bharat Industrial,154,169,224,202,47,17,154,139,2026-06-04,2026-06-04,No,No,13915.65,19855.59,2810961.33
2026-03-11,Mar-2026,SKU-116,Connector Set 2,Standard Components,East,Prime Industrial,SUP-A,Alpha Components,250,228,359,305,63,14,270,270,2026-03-22,2026-03-22,Yes,No,11044.62,15844.61,3368609.21
2026-08-28,Aug-2026,SKU-132,Coolant Module 2,Consumables,South,Deccan Industries,SUP-G,Global Motion,201,217,455,420,108,20,201,201,2026-09-03,2026-09-03,Yes,No,4988.83,6249.16,2095308.42
2026-07-25,Jul-2026,SKU-120,Robotic Arm Module 2,Premium Equipment,West,Metro Automation,SUP-G,Global Motion,51,48,53,43,18,14,54,54,2026-08-06,2026-08-06,Yes,No,156295.61,218326.96,6720711.34
2026-03-19,Mar-2026,SKU-116,Connector Set 2,Standard Components,Central,Central Industrial Works,SUP-C,Crest Global,117,129,222,205,36,22,108,108,2026-03-30,2026-04-02,No,No,12742.95,16064.12,2612305.68
2026-07-15,Jul-2026,SKU-125,Filter Cartridge 1,Consumables,Central,Narmada Systems,SUP-G,Global Motion,216,232,486,447,116,23,221,221,2026-07-20,2026-07-20,Yes,No,5400.59,7067.53,2414062.48
2026-06-04,Jun-2026,SKU-103,Precision Gearbox 1,Critical Components,North,Delhi Industrial Systems,SUP-F,Fusion Tech,146,121,114,86,38,24,142,142,2026-06-16,2026-06-22,No,Yes,25036.84,32972.08,2153167.98
2026-06-11,Jun-2026,SKU-111,Drive Belt 1,Standard Components,North,Horizon Machines,SUP-B,Bharat Industrial,100,106,139,123,29,23,98,90,2026-06-16,2026-06-16,No,No,8130.59,11442.27,1000062.2
2026-07-24,Jul-2026,SKU-123,Smart Drive 1,Premium Equipment,West,Metro Automation,SUP-F,Fusion Tech,39,45,51,42,17,18,57,57,2026-08-02,2026-08-02,Yes,No,82041.49,121554.98,3445742.43
2026-08-01,Aug-2026,SKU-121,Vision Inspection Unit 1,Premium Equipment,North,Delhi Industrial Systems,SUP-F,Fusion Tech,40,46,64,58,17,29,48,43,2026-08-12,2026-08-12,No,No,83586.73,114907.61,4848030.18
2026-03-07,Mar-2026,SKU-115,Connector Set 1,Standard Components,North,Horizon Machines,SUP-E,Everest Components,135,153,233,212,42,23,137,137,2026-03-13,2026-03-13,Yes,No,9266.14,13824.04,1964422.21
2026-02-28,Feb-2026,SKU-105,Industrial Sensor 1,Critical Components,North,Apex Engineering,SUP-C,Crest Global,104,84,99,82,26,26,100,88,2026-03-10,2026-03-11,No,Yes,22695.55,30025.45,1861034.92
2026-06-03,Jun-2026,SKU-106,Industrial Sensor 2,Critical Components,South,Deccan Industries,SUP-C,Crest Global,88,80,93,78,25,27,78,78,2026-06-09,2026-06-09,Yes,No,22573.94,30693.12,1760767.08
2026-02-06,Feb-2026,SKU-122,Vision Inspection Unit 2,Premium Equipment,West,Western Manufacturing,SUP-G,Global Motion,47,40,61,52,15,24,49,49,2026-02-12,2026-02-12,Yes,No,79521.99,98402.26,4135143.56
2026-02-23,Feb-2026,SKU-104,Precision Gearbox 2,Critical Components,North,NorthStar Automation,SUP-G,Global Motion,157,131,165,134,41,19,155,155,2026-03-01,2026-03-01,Yes,No,55048.28,72881.85,7376469.92
2026-03-11,Mar-2026,SKU-121,Vision Inspection Unit 1,Premium Equipment,West,Gujarat Process Systems,SUP-A,Alpha Components,80,90,144,127,34,13,103,103,2026-03-18,2026-03-18,Yes,No,94939.51,134220.27,12057318.35
2026-02-21,Feb-2026,SKU-112,Drive Belt 2,Standard Components,North,NorthStar Automation,SUP-C,Crest Global,166,158,202,170,44,25,160,160,2026-03-01,2026-03-01,Yes,No,5071.71,6479.22,862191.1
2026-02-20,Feb-2026,SKU-125,Filter Cartridge 1,Consumables,Central,Central Industrial Works,SUP-D,Delta Engineering,283,351,773,736,175,19,299,299,2026-03-02,2026-03-02,Yes,No,4579.54,6508.01,3370540.74
2026-04-24,Apr-2026,SKU-101,Servo Controller 1,Critical Components,North,NorthStar Automation,SUP-C,Crest Global,117,121,102,81,38,29,122,114,2026-05-06,2026-05-10,No,Yes,31006.21,44190.18,2511503.16
2026-08-05,Aug-2026,SKU-115,Connector Set 1,Standard Components,South,Deccan Industries,SUP-F,Fusion Tech,103,63,87,65,17,24,114,114,2026-08-11,2026-08-11,Yes,Yes,6986.0,10533.99,454089.83
2026-05-15,May-2026,SKU-104,Precision Gearbox 2,Critical Components,East,Prime Industrial,SUP-C,Crest Global,141,132,140,110,42,29,156,150,2026-05-22,2026-05-22,No,Yes,38751.98,52831.34,4262717.59
2026-03-27,Mar-2026,SKU-115,Connector Set 1,Standard Components,South,Kaveri Engineering,SUP-C,Crest Global,184,138,177,140,38,21,189,189,2026-04-04,2026-04-16,No,Yes,6964.96,8734.58,975094.2
2026-05-06,May-2026,SKU-106,Industrial Sensor 2,Critical Components,North,NorthStar Automation,SUP-G,Global Motion,112,84,115,91,26,22,122,122,2026-05-15,2026-05-15,Yes,No,33440.61,45354.71,3043095.51
2026-01-30,Jan-2026,SKU-126,Filter Cartridge 2,Consumables,West,Gujarat Process Systems,SUP-E,Everest Components,173,175,393,354,87,17,197,197,2026-02-05,2026-02-05,Yes,No,1191.52,1608.44,421798.56
2026-07-24,Jul-2026,SKU-113,Valve Kit 1,Standard Components,West,Western Manufacturing,SUP-A,Alpha Components,154,175,260,238,49,16,147,147,2026-07-31,2026-07-31,Yes,No,13344.33,19866.91,3175949.53
2026-05-26,May-2026,SKU-102,Servo Controller 2,Critical Components,East,Bengal Engineering,SUP-C,Crest Global,115,107,121,97,34,28,123,123,2026-06-03,2026-06-03,Yes,No,31998.96,41974.01,3103899.12
